ARMA_MAT_TXT_FN008
7 7
   1.00000000000000e+00   2.36703936510848e-01   0.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00   3.84055997857570e-02   3.84055997857570e-02
   2.36703936510848e-01   1.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00   3.86138840478249e-01   3.86138840478250e-01
   0.00000000000000e+00   0.00000000000000e+00   1.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00   2.68438243716457e-01  -2.68438243716457e-01
   0.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00   1.00000000000000e+00   0.00000000000000e+00   2.09726941420375e-01   2.09726941420375e-01
   0.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00   1.00000000000000e+00   0.00000000000000e+00   0.00000000000000e+00
   3.84055997857570e-02   3.86138840478249e-01   2.68438243716457e-01   2.09726941420375e-01   0.00000000000000e+00   1.00000000000000e+00   1.81759886298063e-01
   3.84055997857570e-02   3.86138840478250e-01  -2.68438243716457e-01   2.09726941420375e-01   0.00000000000000e+00   1.81759886298063e-01   1.00000000000000e+00
